"city_cn","year","city_code","city_invest","city_tech","city_edu","city_industry"
"绥化",2009,"231200",12529.25,0.00430991479936948,0.196047648502504,0.4115
"绥化",2010,"231200",18792.64,0.00340558857084476,0.139711610502835,0.3884
"绥化",2011,"231200",19854.29,0.00463375925303801,0.151636749538765,0.3533
"绥化",2012,"231200",25454.05,0.0107644952374966,0.218941582970097,0.3306
"绥化",2013,"231200",27809.53,0.00402739636376451,0.179578727148571,0.3431
"绥化",2014,"231200",29022.92,0.00285980873047922,0.147831438049652,0.3335
"绥化",2015,"231200",33305.92,0.00606498784600455,0.169251892756603,0.3397
"绥化",2016,"231200",37985.51,0.00160587550358018,0.15145985929898,0.3556
"绥化",2017,"231200",41840.27,0.00129062264655558,0.147472518700286,NA
"绥化",2018,"231200",42356.36,0.000991586623590884,0.142767697696403,0.3876
"绥化",2019,"231200",47096.72,0.00106164505723541,0.123254018538871,0.4292
"绥化",2020,"231200",50566.6,0.00381674860481029,0.116609184718767,0.4
"绥化",2021,"231200",39276.47,0.00114572414476148,0.128900331419804,0.3998
"绥化",2022,"231200",46080,NA,NA,NA
"上海",2003,"310100",110264,0.0102844083291011,0.119143510121164,0.4843
"上海",2004,"310100",139569,0.00967979995557753,0.111306952116874,0.4786
"上海",2005,"310100",166032,0.00958851305772381,0.110184482509396,0.5048
"上海",2006,"310100",181380,0.0111754327930312,0.129655970889845,0.5059
"上海",2007,"310100",220192,0.0480353509664293,0.128675655791309,0.5258
"上海",2008,"310100",261768,0.0459452645090309,0.124561749335289,0.5366
"上海",2009,"310100",298965,0.0720184636997642,0.11605097586674,0.5936
"上海",2010,"310100",330288.62,0.0611677144674255,0.126337231963971,0.5728
"上海",2011,"310100",391488.2,0.0516056422645689,0.14029523750652,0.5805
"上海",2012,"310100",418401.7,0.0586589394832765,0.155102548579511,0.6045
"上海",2013,"310100",452860.79,0.0568960717486714,0.150054942932904,0.6224
"上海",2014,"310100",492343.77,0.0532737521996064,0.141268853671084,0.6482
"上海",2015,"310100",619156.01,0.0439065430375133,0.123929492342326,0.6776
"上海",2016,"310100",691894,0.0493876229595863,0.121545872633669,0.6978
"上海",2017,"310100",754762,0.0516586685604204,0.115811341853458,0.6918
"上海",2018,"310100",835154,0.0510564518639676,0.109918649734061,0.699
"上海",2019,"310100",817930,0.0476251023926253,0.121734133727825,0.7273
"上海",2020,"310100",810211,0.0501350882671304,0.123497459303811,0.7315
"上海",2021,"310100",843085.62,0.05013725652206,0.123292341292691,0.7328
"上海",2022,"310100",939316,0.0411203471462213,0.119509302513744,NA
"南京",2003,"320100",15527.82,0.00624685242358554,0.115014857204682,0.4459
"南京",2004,"320100",19167.5,0.00683448545715404,0.110072779444372,0.4372
"南京",2005,"320100",23135.19,0.00721844082542655,0.105473955476484,0.469
"南京",2006,"320100",26246.14,0.0095252101832879,0.108796569705107,0.4801
"南京",2007,"320100",34293.86,0.0193037470847551,0.13274533692037,0.4842
"南京",2008,"320100",40466.56,0.0234267503835265,0.143501201980104,0.4999
"南京",2009,"320100",46126.62,0.029895968965426,0.138900920986623,0.5131
"南京",2010,"320100",54218.12,0.0304510742902926,0.14108770278276,0.5185
"南京",2011,"320100",66620.56,0.0361449978805342,0.143048182122756,0.524
"南京",2012,"320100",76965.69,0.0454748083204347,0.162391190152391,0.534
"南京",2013,"320100",85090.85,0.0471496053923542,0.147946577099653,0.5438
"南京",2014,"320100",92120.47,0.0485451279178233,0.148586627923197,0.5649
"南京",2015,"320100",104557,0.0497623305947952,0.170404659659325,0.5732
"南京",2016,"320100",117384,0.0452617051727663,0.172817419750562,0.5839
"南京",2017,"320100",135408.73,0.0496939894495724,0.160875890350644,NA
"南京",2018,"320100",153272,0.0525471057988413,0.165105172503784,0.6104
"南京",2019,"320100",165807,0.0588756807613671,0.174329189961823,0.6202
"南京",2020,"320100",175446.47,0.0574876200131014,0.174569029516524,0.6281
"南京",2021,"320100",181772.81,0.0595578623667643,0.177518298803875,0.6205
"南京",2022,"320100",182870,0.0612456936621644,0.180620112648329,NA
"无锡",2003,"320200",10935.81,0.00256039561770001,0.151989656001704,0.3945
"无锡",2004,"320200",14310.23,0.00174700196991942,0.146818045552028,0.402
"无锡",2005,"320200",18288.69,0.00158567945544487,0.13681461055986,0.3781
"无锡",2006,"320200",21339.88,0.00243675222166198,0.142079524345966,0.388
"无锡",2007,"320200",27082.03,0.0231149585167729,0.165879736489473,0.401
"无锡",2008,"320200",33898.31,0.023924496530948,0.155335472476356,0.4095
"无锡",2009,"320200",40561.42,0.036216680776955,0.158998624801597,0.413
"无锡",2010,"320200",48868.22,0.0388186842082646,0.168461425441729,0.428
"无锡",2011,"320200",59267.17,0.0408995401670098,0.173598300711844,0.4403
"无锡",2012,"320200",64861.33,0.0454662277199681,0.178675645411526,0.4517
"无锡",2013,"320200",71149.26,0.0493329094357411,0.170452510679661,0.4602
"无锡",2014,"320200",74805.71,0.0474161664931728,0.151094481958663,0.484
"无锡",2015,"320200",82186,0.0437665782493369,0.153870488891052,0.4911
"无锡",2016,"320200",86736,0.0429348828629404,0.158342556723852,0.5134
"无锡",2017,"320200",98766.25,0.0427372710819739,0.155559211775277,NA
"无锡",2018,"320200",105594,0.0470481277345304,0.157897229009224,0.5114
"无锡",2019,"320200",111752,0.0494040375116329,0.159460233373899,0.5148
"无锡",2020,"320200",121503.37,0.0402622577464312,0.167294783675547,0.5247
"无锡",2021,"320200",135779.35,0.0475403660424063,0.159737102880519,0.5115
"无锡",2022,"320200",136584,NA,NA,NA
"徐州",2003,"320300",5522.29,0.00325951733791597,0.20639625952277,0.3608
"徐州",2004,"320300",6698.13,0.00253802180608618,0.198076179470987,0.3647
"徐州",2005,"320300",8819.67,0.00226765854051229,0.192653466626302,0.3533
"徐州",2006,"320300",10731.17,0.00251603506421015,0.187617939143635,0.3546
"徐州",2007,"320300",14743.69,0.0130225201425152,0.243718499235944,0.3602
"徐州",2008,"320300",19904.64,0.0134139577505546,0.221872387543809,0.3664
"徐州",2009,"320300",25653.49,0.0144229888408946,0.197494765819388,0.3729
"徐州",2010,"320300",32571.98,0.0139383605172298,0.188028483377431,0.3971
"徐州",2011,"320300",45424.2,0.0227852114071354,0.198496836488039,0.4055
"徐州",2012,"320300",53004.61,0.0237526509486628,0.210523763876387,0.4147
"徐州",2013,"320300",59561.05,0.0243279794429413,0.204354187845916,0.425
"徐州",2014,"320300",66183.86,0.0264112730807783,0.199364920692145,0.4521
"徐州",2015,"320300",75246,0.0255030167716556,0.20246923424501,0.4624
"徐州",2016,"320300",79799,0.0260153636010476,0.207183047406609,0.4738
"徐州",2017,"320300",82733.38,0.0260475276121923,0.210302057041547,NA
"徐州",2018,"320300",88086,0.0288922189678269,0.193435960311514,0.4903
"徐州",2019,"320300",88221,0.0293467541741762,0.202854195713039,0.501
"徐州",2020,"320300",95818.79,0.0223651331852552,0.202551295001742,0.5012
"徐州",2021,"320300",100439.62,0.0250100508146088,0.209698125102425,0.4925
"徐州",2022,"320300",103180,NA,NA,NA
"常州",2003,"320400",6304.9,0.002220495170423,0.149921489635046,0.3673
"常州",2004,"320400",7566.27,0.00237897933856444,0.150252370058166,0.365
"常州",2005,"320400",9784.58,0.00183962929425688,0.140428102177099,0.3458
"常州",2006,"320400",11769.65,0.00178425016886653,0.125501607949259,0.3585
"常州",2007,"320400",15463.67,0.0291651335032369,0.159952326970247,0.3696
"常州",2008,"320400",18667.96,0.0294622444016379,0.150072102147208,0.3798
"常州",2009,"320400",21874.65,0.0265147099496449,0.161076405793921,0.3962
"常州",2010,"320400",28144.01,0.030947970811551,0.144315255715159,0.4143
"常州",2011,"320400",36181.23,0.0346312162411283,0.151783120695454,0.424
"常州",2012,"320400",39121.83,0.0483873070354838,0.168995928871426,0.439
"常州",2013,"320400",41790.07,0.052907305491472,0.159228017564938,0.4522
"常州",2014,"320400",43492.89,0.0498932124308134,0.156810457985202,0.4805
"常州",2015,"320400",48533,0.0468753219458925,0.163208538520182,0.4951
"常州",2016,"320400",50811,0.04727322823798,0.164708429277125,0.509
"常州",2017,"320400",55155.34,0.0454897023570157,0.177462417963519,NA
"常州",2018,"320400",59482,0.0426851820718873,0.174187149053495,0.515
"常州",2019,"320400",65419,0.0408596890811538,0.163133034745258,0.5019
"常州",2020,"320400",72631.32,0.030110976917396,0.175687430711709,0.5157
"常州",2021,"320400",77189.32,0.0438661721595682,0.176267908565589,0.5043
"常州",2022,"320400",82610,NA,NA,NA
"苏州",2003,"320500",18359.76,0.00217867771692005,0.118822359333673,0.337
"苏州",2004,"320500",23313.12,0.00184445496784643,0.111560786372652,0.3203
"苏州",2005,"320500",33527.89,0.00146146983899076,0.094583345387974,0.312
"苏州",2006,"320500",38619.9,0.00134645610164708,0.103315648150306,0.3266
"苏州",2007,"320500",49694.24,0.0291583088905274,0.146271278119959,0.3456
"苏州",2008,"320500",62236.68,0.0365861418057647,0.138547557485393,0.3636
"苏州",2009,"320500",68677.78,0.0418912783727139,0.149226285415749,0.3941
"苏州",2010,"320500",82566.5,0.0432499863746192,0.149109869014673,0.4138
"苏州",2011,"320500",100262.63,0.0534595990550018,0.150870668363676,0.4275
"苏州",2012,"320500",111346.78,0.0598041541928738,0.1622845312635,0.4424
"苏州",2013,"320500",121268.37,0.0629760258177792,0.161684864734308,0.4573
"苏州",2014,"320500",130482.93,0.0580918898740241,0.156381528219822,0.4843
"苏州",2015,"320500",152717,0.0578390094095615,0.150972059430188,0.4994
"苏州",2016,"320500",161711,0.0588704540816642,0.162215310028384,0.5154
"苏州",2017,"320500",177146.98,0.0700153059340893,0.169108160918126,NA
"苏州",2018,"320500",195271,0.0779839300254518,0.160264452990972,0.5081
"苏州",2019,"320500",214145,0.0847930140792454,0.163062410983212,0.5151
"苏州",2020,"320500",226350.89,0.0955507619165977,0.17009877893566,0.5249
"苏州",2021,"320500",258370.46,0.0916784372331109,0.162243779726212,0.5131
"苏州",2022,"320500",258850,NA,NA,NA
"南通",2003,"320600",6203.79,0.00322383575201611,0.182135436563778,0.3439
"南通",2004,"320600",7564.86,0.00317256366938714,0.183011979071655,0.3369
"南通",2005,"320600",8958.95,0.00279050558380167,0.157660216878094,0.3303
"南通",2006,"320600",11262.24,0.00221980707212775,0.145612240548949,0.3442
"南通",2007,"320600",14770.89,0.0289082106765401,0.227775712905587,0.3509
"南通",2008,"320600",19621.86,0.0258894926372933,0.210348050592553,0.3506
"南通",2009,"320600",23746.68,0.0300252498454521,0.212719420146311,0.3581
"南通",2010,"320600",31674.89,0.0315391781944626,0.205317840093525,0.3725
"南通",2011,"320600",41944.92,0.0311599116174259,0.212261699390534,0.3852
"南通",2012,"320600",51300.55,0.028011395589326,0.221812241779084,0.4004
"南通",2013,"320600",57641.1,0.0330840320535174,0.229652626337804,0.4108
"南通",2014,"320600",64957.97,0.0335447674858066,0.218412305680119,0.4424
"南通",2015,"320600",74897,0.032404502182998,0.219448041977649,0.458
"南通",2016,"320600",74922,0.0304716905581805,0.206708309975708,0.4774
"南通",2017,"320600",81008.04,0.0336262919088031,0.188857797324809,NA
"南通",2018,"320600",87718,0.043069837433594,0.169098702660799,0.4843
"南通",2019,"320600",97264,0.0339385589735154,0.176910264846192,0.4639
"南通",2020,"320600",108062.46,0.0379780360358259,0.177457185409253,0.4794
"南通",2021,"320600",112222.32,0.0448484757755855,0.169075100211794,0.4701
"南通",2022,"320600",114720,0.0460251046025105,NA,NA
"连云港",2003,"320700",2797.84,0.00464644154061705,0.205504960969891,0.3357
"连云港",2004,"320700",3248.41,0.00369411496701463,0.196129798886224,0.335
"连云港",2005,"320700",4585.48,0.00370735451904708,0.17136264905746,0.3533
"连云港",2006,"320700",5764.35,0.00242872136494141,0.162850971922246,0.3595
"连云港",2007,"320700",8066.47,0.0156202155341804,0.22969031063154,0.3624
"连云港",2008,"320700",10642.97,0.0208588392149936,0.185979101698116,0.363
"连云港",2009,"320700",14030.77,0.0185307007384484,0.167424168452622,0.373
"连云港",2010,"320700",20275.15,0.0210109419659041,0.151443022616355,0.3902
"连云港",2011,"320700",27463.39,0.0214467332692723,0.155305299163723,0.3914
"连云港",2012,"320700",31254.74,0.0239643650851039,0.183665581604582,0.396
"连云港",2013,"320700",36238.14,0.0244493784725154,0.17480698512672,0.4026
"连云港",2014,"320700",37594.82,0.0267058068106191,0.177099132274074,0.4142
"连云港",2015,"320700",42592,0.0259203606311044,0.174821562734786,0.4253
"连云港",2016,"320700",37312,0.0268814322469983,0.197684391080617,0.4313
"连云港",2017,"320700",39055.76,0.0225574921599272,0.19400467434253,NA
"连云港",2018,"320700",41957,0.0236432538074696,0.195462020640179,0.4469
"连云港",2019,"320700",46603,0.0301911894084072,0.185138295817866,0.4503
"连云港",2020,"320700",50168.95,0.0166238280849011,0.186344741119756,0.4635
"连云港",2021,"320700",53418.27,0.015987039640183,0.18544217175135,0.4571
"连云港",2022,"320700",53599,NA,NA,NA
"淮安",2003,"320800",3286.92,0.00212965329244399,0.193880593382254,0.3
"淮安",2004,"320800",3960.69,0.00126240629789254,0.178342662515875,0.306
"淮安",2005,"320800",4943.28,0.00121376899548478,0.190385735786765,0.3314
"淮安",2006,"320800",6215.9,0.00144789974098682,0.183432809408131,0.3411
"淮安",2007,"320800",8364.78,0.0150631576682232,0.226375349979318,0.3479
"淮安",2008,"320800",11429.41,0.0199485362761507,0.202256284445129,0.35
"淮安",2009,"320800",14827.2,0.0195586489694615,0.182120022661055,0.3649
"淮安",2010,"320800",20494.14,0.0218599072710541,0.178459793872785,0.3926
"淮安",2011,"320800",29667.72,0.0210666677452801,0.179437786253881,0.3978
"淮安",2012,"320800",33985.81,0.0218914894186721,0.19635194806303,0.408
"淮安",2013,"320800",38505.37,0.0230617184044719,0.190234504953465,0.4175
"淮安",2014,"320800",43165.44,0.0246030157459301,0.163597081368799,0.4408
"淮安",2015,"320800",51247,0.0235135715261381,0.153687045095323,0.4593
"淮安",2016,"320800",48347,0.0192152563757834,0.160982067139636,0.4774
"淮安",2017,"320800",45231.4,0.0215337133053587,0.18944803830967,NA
"淮安",2018,"320800",48677,0.0192082503030179,0.163958337613246,0.4816
"淮安",2019,"320800",52915,0.0171406973447983,0.159349900784277,0.4825
"淮安",2020,"320800",56824.76,0.0147294946780242,0.152895322391155,0.4929
"淮安",2021,"320800",61291.19,0.0197907725400665,0.154769388553233,0.4919
"淮安",2022,"320800",66043,NA,NA,NA
"盐城",2003,"320900",4432.98,0.00203023699633204,0.306522925887326,0.3135
"盐城",2004,"320900",5463.44,0.00164731378032888,0.295262691637503,0.3226
"盐城",2005,"320900",7061.44,0.00155775592513708,0.260856142656455,0.3326
"盐城",2006,"320900",8588.96,0.00139714237812261,0.234634926696597,0.3342
"盐城",2007,"320900",11718.09,0.0192010814049047,0.265653361597325,0.3407
"盐城",2008,"320900",15365.38,0.015294122241038,0.218229552409377,0.3428
"盐城",2009,"320900",20653.41,0.0216913332955672,0.181782088284695,0.3458
"盐城",2010,"320900",29189.5,0.0206238544682163,0.168705870261567,0.3695
"盐城",2011,"320900",40722.05,0.029222497393918,0.191680183094908,0.3782
"盐城",2012,"320900",47347.63,0.0340460546810896,0.197687191523631,0.3817
"盐城",2013,"320900",55561.74,0.0356180350003438,0.188367930881934,0.3885
"盐城",2014,"320900",60320.64,0.0391739875438987,0.172336367783896,0.4077
"盐城",2015,"320900",74631,0.0387372539561308,0.170666345084482,0.4208
"盐城",2016,"320900",73033,0.0443087371462216,0.177673106677803,0.4353
"盐城",2017,"320900",74828.14,0.033449982854044,0.180132768233983,NA
"盐城",2018,"320900",84008,0.0338658223026378,0.165008094467194,0.4515
"盐城",2019,"320900",87752,0.0303582824323092,0.166252621022883,0.4754
"盐城",2020,"320900",97360.39,0.0274752391604019,0.148926683633868,0.4893
"盐城",2021,"320900",105316.55,0.0258743758696995,0.144136890165886,0.483
"盐城",2022,"320900",109390,NA,NA,NA
"扬州",2003,"321000",4017.77,0.00224004858416485,0.209643658049117,0.3733
"扬州",2004,"321000",4922.46,0.00243780548750015,0.202792912486846,0.366
"扬州",2005,"321000",6222.08,0.00176789755194404,0.190749717136392,0.3401
"扬州",2006,"321000",7563.96,0.00211529410520415,0.16674334607798,0.35
"扬州",2007,"321000",9671,0.0241960500465309,0.208741598593734,0.3528
"扬州",2008,"321000",12645.75,0.0241978530336279,0.189345827649606,0.3547
"扬州",2009,"321000",15900.64,0.0257222350798458,0.184400124774852,0.3606
"扬州",2010,"321000",20167.67,0.0336181621377184,0.180212191095947,0.3762
"扬州",2011,"321000",26437.35,0.0366526902280297,0.177067293053199,0.387
"扬州",2012,"321000",28480.23,0.0344449465471311,0.193273720050716,0.4001
"扬州",2013,"321000",31927.74,0.0327614795159319,0.178455161561702,0.4102
"扬州",2014,"321000",36772.73,0.0307292931473948,0.177780654305514,0.4286
"扬州",2015,"321000",44278,0.0297890600298116,0.170039297167894,0.4389
"扬州",2016,"321000",47897,0.0256383489571372,0.176900432177381,0.4496
"扬州",2017,"321000",50764.03,0.0295090834986899,0.178000052399307,NA
"扬州",2018,"321000",56339,0.0284882585775395,0.165640142707538,0.4701
"扬州",2019,"321000",61195,0.0283356483372825,0.159735272489582,0.4751
"扬州",2020,"321000",66830.01,0.018659281960305,0.159312111430179,0.4886
"扬州",2021,"321000",68482.56,0.0215091258270719,0.169692838585473,0.4737
"扬州",2022,"321000",69932.51,0.020862972028317,0.153076158713594,NA
"镇江",2003,"321100",3666.36,0.00327300101463031,0.175231019321616,0.3745
"镇江",2004,"321100",4412.5,0.00385269121813031,0.178363739376771,0.3667
"镇江",2005,"321100",5217.89,0.00287472522418066,0.160940533434013,0.3497
"镇江",2006,"321100",6508.35,0.00230473161400355,0.150986041008858,0.3537
"镇江",2007,"321100",8095.23,0.0217411982117864,0.190496131672602,0.3639
"镇江",2008,"321100",9657.4,0.0255762420527264,0.18750077660654,0.3648
"镇江",2009,"321100",12131.52,0.0305814934979294,0.184336340376144,0.3732
"镇江",2010,"321100",15906.74,0.0329420107451307,0.169675873246184,0.3952
"镇江",2011,"321100",20290.09,0.0344996005439108,0.164009129580007,0.4059
"镇江",2012,"321100",23524.53,0.0435290311857453,0.195566075071425,0.4163
"镇江",2013,"321100",28622.67,0.0373829555383897,0.173673175842785,0.4266
"镇江",2014,"321100",31184.58,0.038063684038714,0.176102099178504,0.4612
"镇江",2015,"321100",34873,0.0351848134660052,0.184784790525622,0.469
"镇江",2016,"321100",36294,0.0371411252548631,0.184741279550339,0.4762
"镇江",2017,"321100",38663.6,0.0327181121261341,0.18560092697007,NA
"镇江",2018,"321100",40841,0.0404005778506893,0.190739697852648,0.4778
"镇江",2019,"321100",46625,0.0392707774798928,0.162659517426273,0.4803
"镇江",2020,"321100",49889.52,0.0331332111433423,0.154342635487373,0.4931
"镇江",2021,"321100",54295.44,0.0263926399712388,0.155335328344332,0.4802
"镇江",2022,"321100",53560,0.0235250186706497,0.143764002987304,NA
"泰州",2003,"321200",4061.73,0.00246200510619859,0.231172431451623,0.3535
"泰州",2004,"321200",4948.65,0.00343528032897861,0.237004031402504,0.3432
"泰州",2005,"321200",6263.61,0.00159652341062103,0.206963715812447,0.311
"泰州",2006,"321200",7781.63,0.00167060114654642,0.177412701452009,0.321
"泰州",2007,"321200",10314.57,0.0194869975190434,0.213810173376108,0.3319
"泰州",2008,"321200",12543.91,0.0215243891258786,0.194457708959965,0.3417
"泰州",2009,"321200",17292.88,0.0214539162938735,0.169840419872225,0.3517
"泰州",2010,"321200",21572.69,0.020303448480463,0.179005492592718,0.3764
"泰州",2011,"321200",26202.16,0.0201510104510468,0.163948697359302,0.3877
"泰州",2012,"321200",30090.03,0.0193419547936642,0.19396989634108,0.398
"泰州",2013,"321200",34381.29,0.0224249875440974,0.165878010976319,0.408
"泰州",2014,"321200",37121.31,0.0206081089271903,0.159529122221172,0.4344
"泰州",2015,"321200",42990,0.0260758315887416,0.16038613631077,0.4496
"泰州",2016,"321200",44893,0.0259505936337514,0.16837814358586,0.47
"泰州",2017,"321200",47548.7,0.0279502909648424,0.161034896853121,NA
"泰州",2018,"321200",53236,0.0284018333458562,0.14067548275603,0.4686
"泰州",2019,"321200",59424,0.0298700861604739,0.127658858373721,0.451
"泰州",2020,"321200",62753.66,0.0183734303305974,0.128126869412876,0.464
"泰州",2021,"321200",66790.36,0.0237609140001641,0.129000652189927,0.4629
"泰州",2022,"321200",70386,NA,NA,NA
"宿迁",2003,"321300",2491.24,0.000802813056951558,0.247956840770058,0.2906
"宿迁",2004,"321300",3270.57,0.00061151420088853,0.207018959997799,0.2911
"宿迁",2005,"321300",3870.49,0.000516730439815114,0.262021087769249,0.3007
"宿迁",2006,"321300",4920.28,0.000406480931979481,0.233856609786435,0.3158
"宿迁",2007,"321300",7293.43,0.011517214808396,0.287019961801238,0.3201
"宿迁",2008,"321300",9861.76,0.0139934453890583,0.23087359659939,0.3299
"宿迁",2009,"321300",13006.18,0.018452766300328,0.230736465280351,0.3439
"宿迁",2010,"321300",16836.27,0.0189471896090999,0.238199434910464,0.3739
"宿迁",2011,"321300",22123.89,0.0208824035917734,0.221173582041856,0.376
"宿迁",2012,"321300",27240.23,0.0263213636595579,0.23286587521471,0.38
"宿迁",2013,"321300",31116.28,0.0296307913413814,0.21874915639016,0.3843
"宿迁",2014,"321300",34558.99,0.0284151822723986,0.224412229639813,0.389
"宿迁",2015,"321300",40578,0.0212923258908768,0.201981369214845,0.3935
"宿迁",2016,"321300",42457,0.0203264479355583,0.162988435358127,0.3981
"宿迁",2017,"321300",42411.81,0.0176601753143759,0.169386781653506,NA
"宿迁",2018,"321300",43354,0.0271024588273285,0.174701296304839,0.4255
"宿迁",2019,"321300",50574,0.0293431407442559,0.166745758690236,0.468
"宿迁",2020,"321300",58944.2,0.0268389425931644,0.164411426399883,0.4764
"宿迁",2021,"321300",58470.19,0.030066603169923,0.177492154549181,0.4714
"宿迁",2022,"321300",62243,0.0310075028517263,0.169464839419694,NA
"杭州",2003,"330100",16359.48,0.00409548469755762,0.150046333991056,0.4209
"杭州",2004,"330100",19562.82,0.00419162472486073,0.157319854703974,0.4147
"杭州",2005,"330100",23833.44,0.00398599614659067,0.152458058928967,0.4409
"杭州",2006,"330100",27548.09,0.00435601887462978,0.153233127959143,0.451
"杭州",2007,"330100",33571.53,0.0362211671615801,0.186902414039515,0.4585
"杭州",2008,"330100",41966.74,0.0442016701797662,0.176933209489229,0.4629
"杭州",2009,"330100",49039.83,0.0450042343132103,0.175932298297119,0.4933
"杭州",2010,"330100",61658.36,0.0468063049357784,0.171724969655372,0.4869
"杭州",2011,"330100",74751.08,0.0467150441170883,0.176657915845497,0.4927
"杭州",2012,"330100",78628,0.0511141069339167,0.186926540163809,0.5094
"杭州",2013,"330100",85573.7,0.0540586652207396,0.189829936066806,0.5293
"杭州",2014,"330100",96117.71,0.0545268920784734,0.190071527921337,0.5525
"杭州",2015,"330100",120547.77,0.0581926982141602,0.185355979625339,0.5824
"杭州",2016,"330100",140430.65,0.0533501767598455,0.180168218262893,0.6089
"杭州",2017,"330100",154091.56,0.0599124312843611,0.181253794821728,NA
"杭州",2018,"330100",171708.34,0.0688434819182341,0.18370394821824,0.639
"杭州",2019,"330100",195285.3,0.0758838478881923,0.186171104532702,0.6617
"杭州",2020,"330100",206965.54,0.069736246913375,0.195331164791975,0.6804
"杭州",2021,"330100",239203.96,0.0751116327672836,0.194923278025999,0.6785
"杭州",2022,"330100",254209,NA,NA,NA
"宁波",2003,"330200",18025.45,0.00282933297088284,0.120833044390015,0.3769
"宁波",2004,"330200",21594.99,0.00291734332824419,0.121207280021894,0.3727
"宁波",2005,"330200",26477.47,0.00362572405898298,0.118082279009286,0.3983
"宁波",2006,"330200",29269.69,0.00399730916179843,0.126392524143577,0.4006
"宁波",2007,"330200",37104,0.0411006899525658,0.159173943510134,0.4031
"宁波",2008,"330200",43940.83,0.035297467071059,0.152800026763263,0.4036
"宁波",2009,"330200",50607.88,0.0335323273766852,0.152365007188604,0.412
"宁波",2010,"330200",60074.47,0.0368709037299871,0.148605222817613,0.4015
"宁波",2011,"330200",75072.23,0.0374972210096863,0.156743179202216,0.4051
"宁波",2012,"330200",82844.37,0.039121548030361,0.171049161216387,0.4249
"宁波",2013,"330200",93989.39,0.0400045154032812,0.157972830763132,0.4364
"宁波",2014,"330200",100085.63,0.0427833646048888,0.159487231084023,0.4407
"宁波",2015,"330200",125263.62,0.0377683480646655,0.152219295594363,0.4524
"宁波",2016,"330200",128926.01,0.043916661967589,0.153862979239022,0.4523
"宁波",2017,"330200",141060.49,0.0416771556656297,0.152136505409842,NA
"宁波",2018,"330200",159410,0.0490935324007277,0.140238253560003,0.459
"宁波",2019,"330200",176788.95,0.0702306337585013,0.142229534142264,0.4906
"宁波",2020,"330200",174208.78,0.0646293487618707,0.154742717330321,0.5138
"宁波",2021,"330200",194441.58,0.0674907085202661,0.146283423535234,0.4962
"宁波",2022,"330200",218773,NA,NA,NA
"温州",2003,"330300",7426.42,0.00592479283423238,0.267632318129058,0.3813
"温州",2004,"330300",8330.64,0.00648209501310824,0.286368154187433,0.3862
"温州",2005,"330300",9339.08,0.00706707727099457,0.287426598765617,0.4163
"温州",2006,"330300",14369.27,0.00591540140870065,0.23048561269988,0.4166
"温州",2007,"330300",17698.5,0.0235048167923835,0.26531457468147,0.4263
"温州",2008,"330300",20966.7,0.0224164985429276,0.275403854683856,0.4376
"温州",2009,"330300",25156.04,0.022618822358368,0.272672089883781,0.4482
"温州",2010,"330300",31077.66,0.0214623623528927,0.255294317525837,0.4437
"温州",2011,"330300",37044.71,0.0197599063402035,0.252714625111116,0.4534
"温州",2012,"330300",38778.65,0.0219192777469045,0.267251954361485,0.4639
"温州",2013,"330300",43795.65,0.0228104846029229,0.265675929002081,0.4678
"温州",2014,"330300",48898.1,0.0231092823647545,0.255602978438835,0.5009
"温州",2015,"330300",56942.94,0.0210737274893077,0.25969646105382,0.534
"温州",2016,"330300",66674.95,0.020112501021748,0.24363032893163,0.5617
"温州",2017,"330300",76161.08,0.0206929838705018,0.235214495382681,NA
"温州",2018,"330300",87413.67,0.0208777414333479,0.216206115130505,0.5802
"温州",2019,"330300",108412.22,0.0217041953388649,0.190673708185295,0.5514
"温州",2020,"330300",102716.84,0.0270354890201061,0.214813559295633,0.5643
"温州",2021,"330300",106681.51,0.0305957424112201,0.217726108301242,0.5575
"温州",2022,"330300",113774,NA,NA,NA
"嘉兴",2003,"330400",4723.66,0.00804460947654996,0.221186537557741,0.3275
"嘉兴",2004,"330400",5971.74,0.00837276907567979,0.223084059252412,0.3214
"嘉兴",2005,"330400",7345.02,0.00789650674879034,0.21739355372756,0.3391
"嘉兴",2006,"330400",8634.78,0.0100755317448736,0.220299764441016,0.3351
"嘉兴",2007,"330400",10742.27,0.0385393403815022,0.244065732847899,0.3397
"嘉兴",2008,"330400",13591.99,0.0384049723403269,0.239867745635481,0.344
"嘉兴",2009,"330400",16111.35,0.0366201466667908,0.216547961530226,0.3639
"嘉兴",2010,"330400",19906.33,0.037877398797267,0.215668081459516,0.3624
"嘉兴",2011,"330400",24061.48,0.0393990727087444,0.231082626671344,0.3724
"嘉兴",2012,"330400",26070.3,0.0401222847454767,0.249048917733973,0.393
"嘉兴",2013,"330400",30336.33,0.0397543143814693,0.233418808405631,0.402
"嘉兴",2014,"330400",33490.28,0.042071908625428,0.225928836665444,0.4158
"嘉兴",2015,"330400",42413.31,0.0385727970771439,0.209386864642255,0.4344
"嘉兴",2016,"330400",44219.26,0.0405705568116698,0.20290570217593,0.444
"嘉兴",2017,"330400",49470.26,0.0409336841973339,0.206353069500746,NA
"嘉兴",2018,"330400",58886.89,0.0405353381711957,0.204124551322034,0.4377
"嘉兴",2019,"330400",76688.53,0.043083365921866,0.170862578797638,0.4389
