"city_cn","year","robot_install","robot_stock","province_cn","city","company","Yangtze","region"
"北京市",1990,NA,NA,"北京市",110100,40,0,"east"
"北京市",1991,NA,NA,"北京市",110100,46,0,"east"
"北京市",1992,NA,NA,"北京市",110100,65,0,"east"
"北京市",1993,NA,NA,"北京市",110100,86,0,"east"
"北京市",1994,NA,NA,"北京市",110100,109,0,"east"
"北京市",1995,NA,NA,"北京市",110100,137,0,"east"
"北京市",1996,NA,NA,"北京市",110100,161,0,"east"
"北京市",1997,NA,NA,"北京市",110100,187,0,"east"
"北京市",1998,NA,NA,"北京市",110100,246,0,"east"
"北京市",1999,NA,NA,"北京市",110100,305,0,"east"
"北京市",2000,NA,NA,"北京市",110100,408,0,"east"
"北京市",2001,NA,NA,"北京市",110100,540,0,"east"
"北京市",2002,NA,NA,"北京市",110100,746,0,"east"
"北京市",2003,NA,NA,"北京市",110100,1000,0,"east"
"北京市",2004,NA,NA,"北京市",110100,1292,0,"east"
"北京市",2005,NA,NA,"北京市",110100,1582,0,"east"
"北京市",2006,NA,NA,"北京市",110100,1908,0,"east"
"北京市",2007,NA,NA,"北京市",110100,2248,0,"east"
"北京市",2008,0.196501075222463,0.558107282284109,"北京市",110100,2657,0,"east"
"北京市",2009,0.113257438098036,0.671364720382145,"北京市",110100,3199,0,"east"
"北京市",2010,0.643209474563396,1.31457419494554,"北京市",110100,3742,0,"east"
"北京市",2011,0.947465100509358,2.2620392954549,"北京市",110100,4357,0,"east"
"北京市",2012,0.970777032352342,3.23281632780724,"北京市",110100,5019,0,"east"
"北京市",2013,1.44992532088992,4.68274164869716,"北京市",110100,5808,0,"east"
"北京市",2014,2.52309022938592,7.20583187808308,"北京市",110100,7337,0,"east"
"北京市",2015,3.01253297301043,10.2201808066853,"北京市",110100,9215,0,"east"
"北京市",2016,3.81200802448155,14.0323539180388,"北京市",110100,11535,0,"east"
"北京市",2017,6.24556415106583,20.2790736772084,"北京市",110100,14126,0,"east"
"北京市",2018,5.99544655468593,26.0930350417581,"北京市",110100,16927,0,"east"
"北京市",2019,5.30754643614298,31.2212308663783,"北京市",110100,20774,0,"east"
"北京市",2020,4.61964631760003,35.8408771839783,"北京市",110100,25627,0,"east"
"北京市",2021,3.9317462,40.460524,"北京市",110100,33724,0,"east"
"北京市",2022,3.2438461,45.08017,"北京市",110100,63317,0,"east"
"北京市",2023,NA,NA,"北京市",110100,101999,0,"east"
"天津市",1990,NA,NA,"天津市",120100,11,0,"east"
"天津市",1991,NA,NA,"天津市",120100,12,0,"east"
"天津市",1992,NA,NA,"天津市",120100,17,0,"east"
"天津市",1993,NA,NA,"天津市",120100,21,0,"east"
"天津市",1994,NA,NA,"天津市",120100,27,0,"east"
"天津市",1995,NA,NA,"天津市",120100,27,0,"east"
"天津市",1996,NA,NA,"天津市",120100,38,0,"east"
"天津市",1997,NA,NA,"天津市",120100,49,0,"east"
"天津市",1998,NA,NA,"天津市",120100,64,0,"east"
"天津市",1999,NA,NA,"天津市",120100,76,0,"east"
"天津市",2000,NA,NA,"天津市",120100,92,0,"east"
"天津市",2001,NA,NA,"天津市",120100,123,0,"east"
"天津市",2002,NA,NA,"天津市",120100,159,0,"east"
"天津市",2003,NA,NA,"天津市",120100,198,0,"east"
"天津市",2004,NA,NA,"天津市",120100,246,0,"east"
"天津市",2005,NA,NA,"天津市",120100,285,0,"east"
"天津市",2006,NA,NA,"天津市",120100,347,0,"east"
"天津市",2007,NA,NA,"天津市",120100,410,0,"east"
"天津市",2008,0.421142383043663,1.19670126294554,"天津市",120100,483,0,"east"
"天津市",2009,0.242145140791951,1.43884640373749,"天津市",120100,585,0,"east"
"天津市",2010,1.3788853239353,2.81773172767279,"天津市",120100,688,0,"east"
"天津市",2011,2.02897109034762,4.84670281802041,"天津市",120100,838,0,"east"
"天津市",2012,2.07753020376392,6.92423302178433,"天津市",120100,993,0,"east"
"天津市",2013,3.10128683867337,10.0255198604577,"天津市",120100,1214,0,"east"
"天津市",2014,5.40898629911784,15.4345061595755,"天津市",120100,1612,0,"east"
"天津市",2015,6.45025129699008,21.8864671230439,"天津市",120100,2149,0,"east"
"天津市",2016,8.15131034185747,30.0379328891267,"天津市",120100,2811,0,"east"
"天津市",2017,13.3638031458508,43.4028240045545,"天津市",120100,3730,0,"east"
"天津市",2018,12.7694338894149,55.7820768918498,"天津市",120100,4917,0,"east"
"天津市",2019,11.3209300235788,66.7183543506977,"天津市",120100,6540,0,"east"
"天津市",2020,9.87242615774262,76.5907805084403,"天津市",120100,12697,0,"east"
"天津市",2021,8.4239223,86.463207,"天津市",120100,19574,0,"east"
"天津市",2022,6.9754184,96.335633,"天津市",120100,26723,0,"east"
"天津市",2023,NA,NA,"天津市",120100,35527,0,"east"
"石家庄市",1990,NA,NA,"河北省",130100,3,0,"east"
"石家庄市",1991,NA,NA,"河北省",130100,3,0,"east"
"石家庄市",1992,NA,NA,"河北省",130100,4,0,"east"
"石家庄市",1993,NA,NA,"河北省",130100,4,0,"east"
"石家庄市",1994,NA,NA,"河北省",130100,4,0,"east"
"石家庄市",1995,NA,NA,"河北省",130100,5,0,"east"
"石家庄市",1996,NA,NA,"河北省",130100,5,0,"east"
"石家庄市",1997,NA,NA,"河北省",130100,6,0,"east"
"石家庄市",1998,NA,NA,"河北省",130100,6,0,"east"
"石家庄市",1999,NA,NA,"河北省",130100,9,0,"east"
"石家庄市",2000,NA,NA,"河北省",130100,12,0,"east"
"石家庄市",2001,NA,NA,"河北省",130100,17,0,"east"
"石家庄市",2002,NA,NA,"河北省",130100,21,0,"east"
"石家庄市",2003,NA,NA,"河北省",130100,26,0,"east"
"石家庄市",2004,NA,NA,"河北省",130100,33,0,"east"
"石家庄市",2005,NA,NA,"河北省",130100,49,0,"east"
"石家庄市",2006,NA,NA,"河北省",130100,56,0,"east"
"石家庄市",2007,NA,NA,"河北省",130100,65,0,"east"
"石家庄市",2008,0.339524257168985,0.963821953600149,"河北省",130100,76,0,"east"
"石家庄市",2009,0.195521570934106,1.15934352453425,"河北省",130100,87,0,"east"
"石家庄市",2010,1.11089695481161,2.27024047934586,"河北省",130100,115,0,"east"
"石家庄市",2011,1.63641808241374,3.9066585617596,"河北省",130100,143,0,"east"
"石家庄市",2012,1.67606790447555,5.58272646623515,"河北省",130100,170,0,"east"
"石家庄市",2013,2.50391460923943,8.08664107547458,"河北省",130100,214,0,"east"
"石家庄市",2014,4.35787095518915,12.4445120306637,"河北省",130100,294,0,"east"
"石家庄市",2015,5.20878948431345,17.6551401275448,"河北省",130100,376,0,"east"
"石家庄市",2016,6.59186249716296,24.2471697713049,"河北省",130100,507,0,"east"
"石家庄市",2017,10.7983436858384,35.0466834833227,"河北省",130100,646,0,"east"
"石家庄市",2018,10.3864343585108,45.119213055061,"河北省",130100,807,0,"east"
"石家庄市",2019,9.19511709338197,54.0047172562372,"河北省",130100,1022,0,"east"
"石家庄市",2020,8.00379982825316,62.0085170844904,"河北省",130100,1290,0,"east"
"石家庄市",2021,6.8124826,70.012317,"河北省",130100,1650,0,"east"
"石家庄市",2022,5.6211653,78.016117,"河北省",130100,2590,0,"east"
"石家庄市",2023,NA,NA,"河北省",130100,4952,0,"east"
"唐山市",1990,NA,NA,"河北省",130200,0,0,"east"
"唐山市",1991,NA,NA,"河北省",130200,0,0,"east"
"唐山市",1992,NA,NA,"河北省",130200,0,0,"east"
"唐山市",1993,NA,NA,"河北省",130200,0,0,"east"
"唐山市",1994,NA,NA,"河北省",130200,0,0,"east"
"唐山市",1995,NA,NA,"河北省",130200,1,0,"east"
"唐山市",1996,NA,NA,"河北省",130200,2,0,"east"
"唐山市",1997,NA,NA,"河北省",130200,2,0,"east"
"唐山市",1998,NA,NA,"河北省",130200,2,0,"east"
"唐山市",1999,NA,NA,"河北省",130200,3,0,"east"
"唐山市",2000,NA,NA,"河北省",130200,7,0,"east"
"唐山市",2001,NA,NA,"河北省",130200,9,0,"east"
"唐山市",2002,NA,NA,"河北省",130200,12,0,"east"
"唐山市",2003,NA,NA,"河北省",130200,18,0,"east"
"唐山市",2004,NA,NA,"河北省",130200,21,0,"east"
"唐山市",2005,NA,NA,"河北省",130200,24,0,"east"
"唐山市",2006,NA,NA,"河北省",130200,28,0,"east"
"唐山市",2007,NA,NA,"河北省",130200,36,0,"east"
"唐山市",2008,0.342114848625582,0.971492260922533,"河北省",130200,46,0,"east"
"唐山市",2009,0.196889426617039,1.16838168753957,"河北省",130200,55,0,"east"
"唐山市",2010,1.12052617473176,2.28890786227133,"河北省",130200,64,0,"east"
"唐山市",2011,1.65120600742381,3.94011386969514,"河北省",130200,76,0,"east"
"唐山市",2012,1.68918040265614,5.62929427235128,"河北省",130200,90,0,"east"
"唐山市",2013,2.52356771506342,8.1528619874147,"河北省",130200,104,0,"east"
"唐山市",2014,4.39926585749965,12.5521278449143,"河北省",130200,137,0,"east"
"唐山市",2015,5.26420589473339,17.8179256458022,"河北省",130200,171,0,"east"
"唐山市",2016,6.6607103089121,24.4787806734557,"河北省",130200,216,0,"east"
"唐山市",2017,10.8812280872177,35.3610217918626,"河北省",130200,270,0,"east"
"唐山市",2018,10.5090514729152,45.5535083006358,"河北省",130200,341,0,"east"
"唐山市",2019,9.30069841977351,54.5420696263805,"河北省",130200,463,0,"east"
"唐山市",2020,8.09234536663184,62.6344149930123,"河北省",130200,593,0,"east"
"唐山市",2021,6.8839923,70.72676,"河北省",130200,768,0,"east"
"唐山市",2022,5.6756393,78.819106,"河北省",130200,1211,0,"east"
"唐山市",2023,NA,NA,"河北省",130200,2150,0,"east"
"秦皇岛市",1990,NA,NA,"河北省",130300,0,0,"east"
"秦皇岛市",1991,NA,NA,"河北省",130300,0,0,"east"
"秦皇岛市",1992,NA,NA,"河北省",130300,1,0,"east"
"秦皇岛市",1993,NA,NA,"河北省",130300,1,0,"east"
"秦皇岛市",1994,NA,NA,"河北省",130300,1,0,"east"
"秦皇岛市",1995,NA,NA,"河北省",130300,1,0,"east"
"秦皇岛市",1996,NA,NA,"河北省",130300,1,0,"east"
"秦皇岛市",1997,NA,NA,"河北省",130300,1,0,"east"
"秦皇岛市",1998,NA,NA,"河北省",130300,1,0,"east"
"秦皇岛市",1999,NA,NA,"河北省",130300,2,0,"east"
"秦皇岛市",2000,NA,NA,"河北省",130300,3,0,"east"
"秦皇岛市",2001,NA,NA,"河北省",130300,6,0,"east"
"秦皇岛市",2002,NA,NA,"河北省",130300,7,0,"east"
"秦皇岛市",2003,NA,NA,"河北省",130300,10,0,"east"
"秦皇岛市",2004,NA,NA,"河北省",130300,10,0,"east"
"秦皇岛市",2005,NA,NA,"河北省",130300,13,0,"east"
"秦皇岛市",2006,NA,NA,"河北省",130300,15,0,"east"
"秦皇岛市",2007,NA,NA,"河北省",130300,16,0,"east"
"秦皇岛市",2008,0.322370238279033,0.915069826614986,"河北省",130300,18,0,"east"
"秦皇岛市",2009,0.185517915676294,1.10058774229128,"河北省",130300,20,0,"east"
"秦皇岛市",2010,1.05476854326447,2.15535628555575,"河北省",130300,20,0,"east"
"秦皇岛市",2011,1.55355539909251,3.70891168464825,"河北省",130300,23,0,"east"
"秦皇岛市",2012,1.59087965609646,5.29979134074471,"河北省",130300,26,0,"east"
"秦皇岛市",2013,2.37736022850118,7.67715156924589,"河北省",130300,27,0,"east"
"秦皇岛市",2014,4.13910527472389,11.8162568439698,"河北省",130300,32,0,"east"
"秦皇岛市",2015,4.95091340304075,16.7682756728834,"河北省",130300,41,0,"east"
"秦皇岛市",2016,6.26141144268835,23.0297876088329,"河北省",130300,54,0,"east"
"秦皇岛市",2017,10.2529514421651,33.2834425038262,"河北省",130300,72,0,"east"
"秦皇岛市",2018,9.87178291710615,42.8569279388195,"河北省",130300,88,0,"east"
"秦皇岛市",2019,8.74773442488661,51.3107292260351,"河北省",130300,115,0,"east"
"秦皇岛市",2020,7.62368593266707,58.9344151587022,"河北省",130300,141,0,"east"
"秦皇岛市",2021,6.4996374,66.558101,"河北省",130300,183,0,"east"
"秦皇岛市",2022,5.3755889,74.181787,"河北省",130300,358,0,"east"
"秦皇岛市",2023,NA,NA,"河北省",130300,787,0,"east"
"邯郸市",1990,NA,NA,"河北省",130400,0,0,"east"
"邯郸市",1991,NA,NA,"河北省",130400,0,0,"east"
"邯郸市",1992,NA,NA,"河北省",130400,0,0,"east"
"邯郸市",1993,NA,NA,"河北省",130400,0,0,"east"
"邯郸市",1994,NA,NA,"河北省",130400,1,0,"east"
"邯郸市",1995,NA,NA,"河北省",130400,1,0,"east"
"邯郸市",1996,NA,NA,"河北省",130400,1,0,"east"
"邯郸市",1997,NA,NA,"河北省",130400,1,0,"east"
"邯郸市",1998,NA,NA,"河北省",130400,1,0,"east"
"邯郸市",1999,NA,NA,"河北省",130400,1,0,"east"
"邯郸市",2000,NA,NA,"河北省",130400,2,0,"east"
"邯郸市",2001,NA,NA,"河北省",130400,2,0,"east"
"邯郸市",2002,NA,NA,"河北省",130400,2,0,"east"
"邯郸市",2003,NA,NA,"河北省",130400,4,0,"east"
"邯郸市",2004,NA,NA,"河北省",130400,4,0,"east"
"邯郸市",2005,NA,NA,"河北省",130400,5,0,"east"
"邯郸市",2006,NA,NA,"河北省",130400,5,0,"east"
"邯郸市",2007,NA,NA,"河北省",130400,6,0,"east"
"邯郸市",2008,0.210894196772295,0.5976745205761,"河北省",130400,7,0,"east"
"邯郸市",2009,0.121914496589708,0.719589017165808,"河北省",130400,12,0,"east"
"邯郸市",2010,0.689211108773033,1.40880012593884,"河北省",130400,15,0,"east"
"邯郸市",2011,1.01743544835112,2.42623557428996,"河北省",130400,17,0,"east"
"邯郸市",2012,1.04411639915867,3.47035197344863,"河北省",130400,19,0,"east"
"邯郸市",2013,1.56270885219069,5.03306082563931,"河北省",130400,27,0,"east"
"邯郸市",2014,2.70686862756471,7.73992945320402,"河北省",130400,45,0,"east"
"邯郸市",2015,3.25306308682275,10.995308963639,"河北省",130400,57,0,"east"
"邯郸市",2016,4.12229743097357,15.1178169785773,"河北省",130400,84,0,"east"
"邯郸市",2017,6.73610470123312,21.8553957675637,"河北省",130400,112,0,"east"
"邯郸市",2018,6.57780495723341,28.2392105791854,"河北省",130400,149,0,"east"
"邯郸市",2019,5.8154989150994,33.8629020412615,"河北省",130400,213,0,"east"
"邯郸市",2020,5.05319287296539,38.9160949142269,"河北省",130400,311,0,"east"
"邯郸市",2021,4.2908868,43.969288,"河北省",130400,464,0,"east"
"邯郸市",2022,3.5285808,49.022481,"河北省",130400,854,0,"east"
"邯郸市",2023,NA,NA,"河北省",130400,2032,0,"east"
"邢台市",1990,NA,NA,"河北省",130500,0,0,"east"
"邢台市",1991,NA,NA,"河北省",130500,0,0,"east"
"邢台市",1992,NA,NA,"河北省",130500,0,0,"east"
"邢台市",1993,NA,NA,"河北省",130500,0,0,"east"
"邢台市",1994,NA,NA,"河北省",130500,0,0,"east"
"邢台市",1995,NA,NA,"河北省",130500,0,0,"east"
"邢台市",1996,NA,NA,"河北省",130500,0,0,"east"
"邢台市",1997,NA,NA,"河北省",130500,0,0,"east"
"邢台市",1998,NA,NA,"河北省",130500,0,0,"east"
"邢台市",1999,NA,NA,"河北省",130500,0,0,"east"
"邢台市",2000,NA,NA,"河北省",130500,0,0,"east"
"邢台市",2001,NA,NA,"河北省",130500,1,0,"east"
"邢台市",2002,NA,NA,"河北省",130500,1,0,"east"
"邢台市",2003,NA,NA,"河北省",130500,2,0,"east"
"邢台市",2004,NA,NA,"河北省",130500,3,0,"east"
"邢台市",2005,NA,NA,"河北省",130500,3,0,"east"
"邢台市",2006,NA,NA,"河北省",130500,3,0,"east"
"邢台市",2007,NA,NA,"河北省",130500,3,0,"east"
"邢台市",2008,0.192985410678328,0.546076147360048,"河北省",130500,5,0,"east"
"邢台市",2009,0.111508012370456,0.657584159730504,"河北省",130500,7,0,"east"
"邢台市",2010,0.630051911559684,1.28763607129019,"河北省",130500,8,0,"east"
"邢台市",2011,0.930948762520476,2.21858483381066,"河北省",130500,9,0,"east"
"邢台市",2012,0.954549065378018,3.17313389918868,"河北省",130500,11,0,"east"
"邢台市",2013,1.42981281041823,4.60294670960691,"河北省",130500,14,0,"east"
"邢台市",2014,2.4745542207082,7.07750093031511,"河北省",130500,23,0,"east"
"邢台市",2015,2.98378594669689,10.0623081023868,"河北省",130500,25,0,"east"
"邢台市",2016,3.7868597466038,13.849260687661,"河北省",130500,38,0,"east"
"邢台市",2017,6.18074036856897,20.030650926923,"河北省",130500,53,0,"east"
"邢台市",2018,6.08371760778185,25.9367768867511,"河北省",130500,83,0,"east"
"邢台市",2019,5.37117362135027,31.1328846665021,"河北省",130500,118,0,"east"
"邢台市",2020,4.65862963491869,35.7915143014208,"河北省",130500,193,0,"east"
"邢台市",2021,3.9460856,40.450144,"河北省",130500,267,0,"east"
"邢台市",2022,3.2335417,45.108774,"河北省",130500,454,0,"east"
"邢台市",2023,NA,NA,"河北省",130500,1054,0,"east"
"保定市",1990,NA,NA,"河北省",130600,2,0,"east"
"保定市",1991,NA,NA,"河北省",130600,2,0,"east"
"保定市",1992,NA,NA,"河北省",130600,2,0,"east"
"保定市",1993,NA,NA,"河北省",130600,2,0,"east"
"保定市",1994,NA,NA,"河北省",130600,2,0,"east"
"保定市",1995,NA,NA,"河北省",130600,2,0,"east"
"保定市",1996,NA,NA,"河北省",130600,2,0,"east"
"保定市",1997,NA,NA,"河北省",130600,2,0,"east"
"保定市",1998,NA,NA,"河北省",130600,2,0,"east"
"保定市",1999,NA,NA,"河北省",130600,2,0,"east"
"保定市",2000,NA,NA,"河北省",130600,4,0,"east"
"保定市",2001,NA,NA,"河北省",130600,6,0,"east"
"保定市",2002,NA,NA,"河北省",130600,9,0,"east"
"保定市",2003,NA,NA,"河北省",130600,11,0,"east"
"保定市",2004,NA,NA,"河北省",130600,15,0,"east"
"保定市",2005,NA,NA,"河北省",130600,15,0,"east"
"保定市",2006,NA,NA,"河北省",130600,20,0,"east"
"保定市",2007,NA,NA,"河北省",130600,24,0,"east"
"保定市",2008,0.285840004098146,0.811045761064404,"河北省",130600,30,0,"east"
"保定市",2009,0.16532532178841,0.976371082852814,"河北省",130600,34,0,"east"
"保定市",2010,0.934915430612059,1.91128651346487,"河北省",130600,43,0,"east"
"保定市",2011,1.37930083831926,3.29058735178413,"河北省",130600,49,0,"east"
"保定市",2012,1.41526085209564,4.70584820387977,"河北省",130600,55,0,"east"
"保定市",2013,2.11653896554755,6.82238716942731,"河北省",130600,65,0,"east"
"保定市",2014,3.66858636947686,10.4909735389042,"河北省",130600,91,0,"east"
"保定市",2015,4.39299634437711,14.8884883496829,"河北省",130600,122,0,"east"
"保定市",2016,5.56596061161977,20.4548597309756,"河北省",130600,165,0,"east"
"保定市",2017,9.11061813676856,29.5683532554543,"河北省",130600,222,0,"east"
"保定市",2018,8.81963550143098,38.1251949887569,"河北省",130600,402,0,"east"
"保定市",2019,7.79939031212196,45.6640902371811,"河北省",130600,661,0,"east"
"保定市",2020,6.77914512281293,52.443235359994,"河北省",130600,893,0,"east"
"保定市",2021,5.7588999,59.22238,"河北省",130600,1171,0,"east"
"保定市",2022,4.7386547,66.001526,"河北省",130600,2060,0,"east"
"保定市",2023,NA,NA,"河北省",130600,4237,0,"east"
"张家口市",1990,NA,NA,"河北省",130700,0,0,"east"
"张家口市",1991,NA,NA,"河北省",130700,0,0,"east"
"张家口市",1992,NA,NA,"河北省",130700,1,0,"east"
"张家口市",1993,NA,NA,"河北省",130700,1,0,"east"
"张家口市",1994,NA,NA,"河北省",130700,1,0,"east"
"张家口市",1995,NA,NA,"河北省",130700,1,0,"east"
"张家口市",1996,NA,NA,"河北省",130700,1,0,"east"
"张家口市",1997,NA,NA,"河北省",130700,2,0,"east"
"张家口市",1998,NA,NA,"河北省",130700,2,0,"east"
"张家口市",1999,NA,NA,"河北省",130700,2,0,"east"
"张家口市",2000,NA,NA,"河北省",130700,2,0,"east"
"张家口市",2001,NA,NA,"河北省",130700,2,0,"east"
"张家口市",2002,NA,NA,"河北省",130700,3,0,"east"
"张家口市",2003,NA,NA,"河北省",130700,4,0,"east"
"张家口市",2004,NA,NA,"河北省",130700,5,0,"east"
"张家口市",2005,NA,NA,"河北省",130700,6,0,"east"
"张家口市",2006,NA,NA,"河北省",130700,8,0,"east"
"张家口市",2007,NA,NA,"河北省",130700,11,0,"east"
"张家口市",2008,0.263054418899097,0.746113704960212,"河北省",130700,11,0,"east"
"张家口市",2009,0.151621792369642,0.897735497329854,"河北省",130700,12,0,"east"
"张家口市",2010,0.860476829390766,1.75821232672062,"河北省",130700,13,0,"east"
"张家口市",2011,1.2689445028258,3.02715682954642,"河北省",130700,25,0,"east"
"张家口市",2012,1.29936939162288,4.3265262211693,"河北省",130700,27,0,"east"
"张家口市",2013,1.94242007046416,6.26894629163346,"河北省",130700,30,0,"east"
"张家口市",2014,3.37702673273125,9.64597302436472,"河北省",130700,40,0,"east"
"张家口市",2015,4.04748110328121,13.6948843889611,"河北省",130700,52,0,"east"
"张家口市",2016,5.1283443259872,18.8233587387043,"河北省",130700,72,0,"east"
"张家口市",2017,8.38416281959702,27.2084317245928,"河北省",130700,104,0,"east"
"张家口市",2018,8.12983653496718,35.0953671342736,"河北省",130700,150,0,"east"
"张家口市",2019,7.1865725068563,42.0423882578828,"河北省",130700,201,0,"east"
"张家口市",2020,6.24330847874542,48.2856967366282,"河北省",130700,266,0,"east"
"张家口市",2021,5.3000445,54.529005,"河北省",130700,398,0,"east"
"张家口市",2022,4.3567804,60.772314,"河北省",130700,690,0,"east"
"张家口市",2023,NA,NA,"河北省",130700,1401,0,"east"
"承德市",1990,NA,NA,"河北省",130800,0,0,"east"
"承德市",1991,NA,NA,"河北省",130800,0,0,"east"
"承德市",1992,NA,NA,"河北省",130800,0,0,"east"
"承德市",1993,NA,NA,"河北省",130800,0,0,"east"
"承德市",1994,NA,NA,"河北省",130800,0,0,"east"
"承德市",1995,NA,NA,"河北省",130800,0,0,"east"
"承德市",1996,NA,NA,"河北省",130800,1,0,"east"
"承德市",1997,NA,NA,"河北省",130800,1,0,"east"
"承德市",1998,NA,NA,"河北省",130800,1,0,"east"
"承德市",1999,NA,NA,"河北省",130800,1,0,"east"
"承德市",2000,NA,NA,"河北省",130800,2,0,"east"
"承德市",2001,NA,NA,"河北省",130800,3,0,"east"
"承德市",2002,NA,NA,"河北省",130800,4,0,"east"
"承德市",2003,NA,NA,"河北省",130800,4,0,"east"
"承德市",2004,NA,NA,"河北省",130800,6,0,"east"
"承德市",2005,NA,NA,"河北省",130800,6,0,"east"
"承德市",2006,NA,NA,"河北省",130800,7,0,"east"
"承德市",2007,NA,NA,"河北省",130800,7,0,"east"
"承德市",2008,0.229443490998147,0.650265916618458,"河北省",130800,8,0,"east"
"承德市",2009,0.132297004520848,0.782562921139306,"河北省",130800,8,0,"east"
"承德市",2010,0.750244472459469,1.53280739359877,"河北省",130800,10,0,"east"
"承德市",2011,1.10723231177047,2.64003970536925,"河北省",130800,11,0,"east"
"承德市",2012,1.13331641872223,3.77335612409148,"河北省",130800,12,0,"east"
"承德市",2013,1.69496629002333,5.46832241411481,"河北省",130800,14,0,"east"
"承德市",2014,2.94458848970909,8.4129109038239,"河北省",130800,18,0,"east"
"承德市",2015,3.5359941212917,11.9498598392351,"河北省",130800,25,0,"east"
"承德市",2016,4.48540020392636,16.435346844445,"河北省",130800,37,0,"east"
"承德市",2017,7.32524183250518,23.7611962859353,"河北省",130800,53,0,"east"
"承德市",2018,7.14130248507213,30.690752579113,"河北省",130800,66,0,"east"
"承德市",2019,6.30486342341306,36.7869448414569,"河北省",130800,76,0,"east"
"承德市",2020,5.46842436175399,42.2553692032109,"河北省",130800,106,0,"east"
"承德市",2021,4.6319853,47.723794,"河北省",130800,139,0,"east"
"承德市",2022,3.7955462,53.192218,"河北省",130800,286,0,"east"
"承德市",2023,NA,NA,"河北省",130800,610,0,"east"
"沧州市",1990,NA,NA,"河北省",130900,1,0,"east"
"沧州市",1991,NA,NA,"河北省",130900,1,0,"east"
"沧州市",1992,NA,NA,"河北省",130900,1,0,"east"
"沧州市",1993,NA,NA,"河北省",130900,1,0,"east"
"沧州市",1994,NA,NA,"河北省",130900,1,0,"east"
"沧州市",1995,NA,NA,"河北省",130900,2,0,"east"
"沧州市",1996,NA,NA,"河北省",130900,2,0,"east"
"沧州市",1997,NA,NA,"河北省",130900,2,0,"east"
"沧州市",1998,NA,NA,"河北省",130900,2,0,"east"
"沧州市",1999,NA,NA,"河北省",130900,2,0,"east"
"沧州市",2000,NA,NA,"河北省",130900,4,0,"east"
"沧州市",2001,NA,NA,"河北省",130900,6,0,"east"
"沧州市",2002,NA,NA,"河北省",130900,6,0,"east"
"沧州市",2003,NA,NA,"河北省",130900,7,0,"east"
"沧州市",2004,NA,NA,"河北省",130900,9,0,"east"
"沧州市",2005,NA,NA,"河北省",130900,10,0,"east"
"沧州市",2006,NA,NA,"河北省",130900,11,0,"east"
"沧州市",2007,NA,NA,"河北省",130900,12,0,"east"
"沧州市",2008,0.161237527412758,0.456755802708998,"河北省",130900,13,0,"east"
"沧州市",2009,0.0936645257133483,0.550420328422347,"河北省",130900,14,0,"east"
"沧州市",2010,0.527157868005294,1.07757819642764,"河北省",130900,16,0,"east"
"沧州市",2011,0.780042671014097,1.85762086744174,"河北省",130900,18,0,"east"
"沧州市",2012,0.800789359758251,2.65841022719999,"河北省",130900,20,0,"east"
"沧州市",2013,1.19945012009047,3.85786034729046,"河北省",130900,29,0,"east"
"沧州市",2014,2.07057851661985,5.9284388639103,"河北省",130900,38,0,"east"
"沧州市",2015,2.49349362664239,8.42563649628093,"河北省",130900,49,0,"east"
"沧州市",2016,3.16891066478463,11.594883888859,"河北省",130900,66,0,"east"
"沧州市",2017,5.16462164143521,16.7618626248486,"河北省",130900,89,0,"east"
"沧州市",2018,5.0900594035498,21.7045431178202,"河北省",130900,120,0,"east"
"沧州市",2019,4.48426609729385,26.0422412467656,"河北省",130900,182,0,"east"
"沧州市",2020,3.87847279103789,29.9207140378034,"河北省",130900,243,0,"east"
"沧州市",2021,3.2726795,33.799187,"河北省",130900,311,0,"east"
"沧州市",2022,2.6668862,37.67766,"河北省",130900,513,0,"east"
"沧州市",2023,NA,NA,"河北省",130900,1004,0,"east"
"廊坊市",1990,NA,NA,"河北省",131000,0,0,"east"
"廊坊市",1991,NA,NA,"河北省",131000,0,0,"east"
"廊坊市",1992,NA,NA,"河北省",131000,0,0,"east"
"廊坊市",1993,NA,NA,"河北省",131000,0,0,"east"
"廊坊市",1994,NA,NA,"河北省",131000,0,0,"east"
"廊坊市",1995,NA,NA,"河北省",131000,1,0,"east"
"廊坊市",1996,NA,NA,"河北省",131000,1,0,"east"
"廊坊市",1997,NA,NA,"河北省",131000,1,0,"east"
"廊坊市",1998,NA,NA,"河北省",131000,3,0,"east"
"廊坊市",1999,NA,NA,"河北省",131000,4,0,"east"
"廊坊市",2000,NA,NA,"河北省",131000,5,0,"east"
"廊坊市",2001,NA,NA,"河北省",131000,5,0,"east"
"廊坊市",2002,NA,NA,"河北省",131000,5,0,"east"
"廊坊市",2003,NA,NA,"河北省",131000,9,0,"east"
"廊坊市",2004,NA,NA,"河北省",131000,11,0,"east"
"廊坊市",2005,NA,NA,"河北省",131000,11,0,"east"
"廊坊市",2006,NA,NA,"河北省",131000,15,0,"east"
"廊坊市",2007,NA,NA,"河北省",131000,16,0,"east"
"廊坊市",2008,0.25625009292782,0.726087464505013,"河北省",131000,18,0,"east"
"廊坊市",2009,0.147960522544389,0.874047987049402,"河北省",131000,24,0,"east"
"廊坊市",2010,0.837314056942557,1.71136204399196,"河北省",131000,26,0,"east"
"廊坊市",2011,1.23575677901471,2.94711882300666,"河北省",131000,32,0,"east"
